CollectionDate,State,Subtype
11/9/2013,Ohio,-N/A-
9/21/2013,Wisconsin,-N/A-
8/8/2012,Ohio,N5
8/1/2013,Ohio,-N/A-
9/21/2013,Wisconsin,-N/A-
8/6/2013,Ohio,H4N8
11/9/2013,Illinois,-N/A-
11/10/2012,Illinois,-N/A-
8/8/2013,Ohio,H1N8
8/8/2012,Ohio,H11
8/6/2013,Ohio,-N/A-
8/6/2013,Ohio,H4N8
8/8/2013,Ohio,H4N8
8/1/2013,Ohio,H1N8
1/6/2013,Ohio,N7
8/8/2013,Ohio,H4N8
9/21/2013,Wisconsin,-N/A-
8/1/2013,Ohio,-N/A-
10/19/2013,Indiana,-N/A-
9/21/2013,Wisconsin,-N/A-
8/8/2013,Ohio,H4N8
8/8/2012,Ohio,H11
9/21/2013,Wisconsin,-N/A-
11/17/2012,Ohio,H4N6
8/6/2013,Ohio,H4N8
8/9/2012,Ohio,-N/A-
11/9/2013,Ohio,-N/A-
8/6/2013,Ohio,-N/A-
8/20/2013,Ohio,H4N8
8/1/2012,Ohio,Mixed
11/10/2012,Ohio,HxNx
8/12/2013,Ohio,H2N2
9/21/2013,Wisconsin,-N/A-
8/6/2013,Ohio,-N/A-
11/13/2013,Ohio,-N/A-
8/1/2013,Ohio,H1N8
8/8/2013,Ohio,H9N2
8/6/2013,Ohio,-N/A-
12/13/2013,Arkansas,-N/A-
10/12/2013,Ohio,H9N2
6/24/2013,Ohio,H2N7
8/6/2013,Ohio,H4N8
9/28/2013,Wisconsin,H3N8
9/28/2013,Wisconsin,H11N9
11/9/2013,Ohio,-N/A-
8/6/2013,Ohio,-N/A-
8/1/2013,Ohio,-N/A-
10/20/2012,Illinois,H1N1
8/14/2013,Ohio,H3N2
8/6/2013,Ohio,-N/A-
8/1/2013,Ohio,-N/A-
9/21/2013,Wisconsin,-N/A-
12/10/2012,Missouri,H11N9
8/6/2013,Ohio,H4N8
8/8/2013,Ohio,H4N8
8/6/2013,Ohio,-N/A-
9/21/2013,Wisconsin,-N/A-
10/24/2013,Ohio,-N/A-
8/6/2013,Ohio,H4N8
8/6/2013,Ohio,H2N8
8/6/2013,Ohio,-N/A-
8/6/2013,Ohio,-N/A-
7/15/2013,Ohio,Mixed
8/6/2013,Ohio,H4N8
12/10/2012,Missouri,H10N7
8/1/2013,Ohio,-N/A-
8/6/2013,Ohio,-N/A-
10/19/2013,Ohio,-N/A-
8/1/2013,Ohio,-N/A-
8/6/2013,Ohio,H1N8
11/9/2013,Illinois,-N/A-
10/26/2013,Illinois,-N/A-
11/16/2013,Ohio,-N/A-
8/1/2013,Ohio,-N/A-
8/1/2013,Ohio,H1N8
8/6/2013,Ohio,-N/A-
10/12/2013,Ohio,-N/A-
8/8/2013,Ohio,H4N8
11/23/2012,Illinois,H11N9
12/27/2013,Missouri,-N/A-
8/6/2013,Ohio,-N/A-
3/6/2014,Ohio,H10N3
2/26/2014,Ohio,H10N2
2/26/2014,Ohio,-N/A-
7/30/2014,Ohio,-N/A-
7/22/2014,Ohio,-N/A-
9/3/2014,Ohio,-N/A-
7/30/2014,Ohio,-N/A-
7/14/2014,Ohio,-N/A-
9/3/2014,Ohio,-N/A-
7/22/2014,Ohio,-N/A-
7/22/2014,Ohio,-N/A-
9/4/2014,Ohio,-N/A-
8/22/2014,Ohio,H4N8
11/18/2014,Ohio,-N/A-
3/6/2014,Ohio,Mixed
10/23/2014,Ohio,HxNx
11/17/2014,Ohio,-N/A-
3/4/2014,Ohio,Mixed
10/20/2014,Ohio,H3N2
9/6/2014,Ohio,H6N2
9/20/2014,Ohio,-N/A-
9/20/2014,Ohio,H6N9
9/7/2014,Ohio,-N/A-
9/6/2014,Illinois,H4N8
9/6/2014,Ohio,H3N2
12/16/2014,Missouri,H11N9
1/12/2014,Mississippi,Mixed
9/8/2014,Ohio,-N/A-
11/15/2014,Missouri,H11N9
11/1/2014,Missouri,H4N8
10/25/2014,Illinois,H1N1
11/15/2014,Illinois,HxNx
9/6/2014,Ohio,-N/A-
9/15/2014,Maryland,H3N9
11/1/2014,Ohio,H11N9
8/22/2014,Ohio,H3N2
9/3/2014,Ohio,-N/A-
7/11/2014,Ohio,-N/A-
3/4/2014,Ohio,Mixed
9/4/2014,Ohio,-N/A-
7/23/2014,Maryland,-N/A-
9/3/2014,Ohio,-N/A-
7/11/2014,Ohio,-N/A-
2/26/2014,Ohio,H11N2
9/15/2014,Maryland,-N/A-
10/5/2014,Wisconsin,H3N6
7/10/2014,Ohio,-N/A-
8/12/2014,Maryland,H10N3
8/12/2014,Maryland,H10N3
1/13/2014,Mississippi,Mixed
8/27/2014,Ohio,-N/A-
11/16/2014,Illinois,H4N8
11/15/2014,Illinois,Mixed
11/16/2014,Illinois,H4N8
10/18/2014,Ohio,H5N9
10/18/2014,Ohio,H5N9
2/28/2014,Ohio,H6N2
10/18/2014,Ohio,HxNx
9/8/2014,Ohio,H3N6
10/25/2014,Missouri,HxNx
9/20/2014,Ohio,H4N8
9/6/2014,Ohio,Mixed
10/19/2014,Illinois,H2N5
9/8/2014,Ohio,H3N2
9/6/2014,Ohio,-N/A-
10/5/2014,Wisconsin,H3N2
9/6/2014,Missouri,H3N8
9/6/2014,Missouri,Mixed
9/6/2014,Missouri,H4N8
9/8/2014,Ohio,-N/A-
7/2/2014,Maryland,H5N2
7/11/2014,Ohio,-N/A-
11/17/2014,Ohio,-N/A-
9/3/2014,Ohio,H3N2
11/27/2014,Ohio,-N/A-
8/12/2014,Maryland,H10N3
8/27/2014,Ohio,-N/A-
2/26/2014,Ohio,Mixed
7/16/2014,Maryland,-N/A-
8/22/2014,Ohio,-N/A-
8/12/2014,Maryland,-N/A-
9/4/2014,Ohio,Mixed
7/11/2014,Ohio,-N/A-
7/11/2014,Ohio,-N/A-
7/23/2014,Maryland,H6N1
8/12/2014,Maryland,Mixed
7/11/2014,Ohio,-N/A-
9/4/2014,Ohio,H3N2
8/26/2014,Ohio,HxNx
9/4/2014,Ohio,H10N7
9/4/2014,Ohio,H3N2
1/11/2014,Maryland,Mixed
10/19/2014,Illinois,H3N8
9/15/2014,Maryland,H3N9
8/12/2014,Maryland,H4N6
7/23/2014,Maryland,-N/A-
11/25/2014,Ohio,Mixed
10/18/2014,Illinois,H4N8
8/27/2014,Ohio,-N/A-
8/22/2014,Ohio,H4N8
8/22/2014,Ohio,Mixed
2/26/2014,Ohio,H10N8
9/3/2014,Ohio,-N/A-
7/11/2014,Ohio,-N/A-
8/22/2014,Ohio,H5N2
8/22/2014,Ohio,-N/A-
11/18/2014,Ohio,H4N6
11/1/2014,Ohio,H1Nx
9/3/2014,Ohio,H4N2
7/11/2014,Ohio,H7N5
8/12/2014,Maryland,H4N6
10/4/2014,Iowa,HxNx
8/26/2014,Ohio,H4N8
8/26/2014,Ohio,Mixed
11/16/2014,Illinois,HxNx
9/4/2014,Ohio,-N/A-
8/12/2014,Maryland,H10N3
8/12/2014,Maryland,H4N6
8/22/2014,Ohio,-N/A-
9/15/2014,Maryland,-N/A-
7/11/2014,Ohio,HxNx
7/10/2014,Ohio,HxNx
8/12/2014,Maryland,H10N3
8/27/2014,Ohio,-N/A-
8/12/2014,Maryland,-N/A-
8/21/2014,Ohio,-N/A-
9/3/2014,Ohio,-N/A-
8/12/2014,Maryland,H4N6
8/26/2014,Ohio,-N/A-
8/12/2014,Maryland,HxNx
8/14/2014,Maryland,-N/A-
8/22/2014,Ohio,H4N8
8/14/2014,Maryland,-N/A-
8/12/2014,Maryland,H10N3
8/26/2014,Ohio,H3N2
7/11/2014,Ohio,-N/A-
7/11/2014,Ohio,H7N3
8/19/2014,Ohio,H5N2
11/15/2014,Ohio,H5N2
8/22/2014,Ohio,-N/A-
7/16/2014,Ohio,-N/A-
7/14/2014,Ohio,-N/A-
8/12/2014,Maryland,Mixed
8/22/2014,Ohio,H4N8
1/11/2014,Maryland,H10N7
8/27/2014,Ohio,H3N2
8/12/2014,Maryland,H4N6
11/1/2014,Ohio,H4N6
11/21/2014,Ohio,HxNx
11/1/2014,Ohio,H5N2
8/26/2014,Ohio,H4N8
11/25/2014,Ohio,-N/A-
8/12/2014,Maryland,-N/A-
8/22/2014,Ohio,-N/A-
8/27/2014,Ohio,H3N2
10/24/2014,Ohio,H6N1
9/15/2014,Maryland,H3N9
8/22/2014,Ohio,H3N2
9/15/2014,Maryland,H3N9
2/28/2014,Ohio,Mixed
8/21/2014,Ohio,-N/A-
2/26/2014,Ohio,H11N2
8/26/2014,Ohio,H4N8
8/27/2014,Ohio,-N/A-
9/3/2014,Ohio,-N/A-
7/11/2014,Ohio,H7N3
9/4/2014,Ohio,-N/A-
8/21/2014,Ohio,-N/A-
7/14/2014,Ohio,-N/A-
10/25/2014,Missouri,HxNx
9/17/2014,Maryland,H4N6
8/12/2014,Maryland,H4N6
8/12/2014,Maryland,H10N3
3/4/2014,Ohio,H11N2
8/12/2014,Maryland,-N/A-
8/22/2014,Ohio,H5N2
8/12/2014,Maryland,H10N3
11/15/2014,Ohio,HxNx
7/11/2014,Ohio,-N/A-
8/12/2014,Maryland,HxNx
7/2/2014,Maryland,H5N2
8/26/2014,Ohio,Mixed
7/11/2014,Ohio,-N/A-
7/23/2014,Maryland,-N/A-
7/11/2014,Ohio,H7N3
8/12/2014,Maryland,H10N3
7/2/2014,Maryland,H5N2
8/5/2014,Maryland,HxNx
1/11/2014,Maryland,H4N6
8/12/2014,Maryland,-N/A-
8/22/2014,Ohio,H4N8
8/14/2014,Maryland,-N/A-
11/25/2014,Ohio,-N/A-
11/16/2014,Illinois,H4N8
8/22/2014,Ohio,-N/A-
8/22/2014,Ohio,H3N2
7/2/2014,Maryland,H5N2
9/15/2014,Maryland,-N/A-
9/4/2014,Ohio,-N/A-
10/29/2014,Ohio,H5Nx
9/3/2014,Ohio,-N/A-
7/16/2014,Ohio,-N/A-
8/14/2014,Maryland,-N/A-
8/14/2014,Maryland,-N/A-
8/26/2014,Ohio,-N/A-
10/5/2014,Wisconsin,H4N8
8/27/2014,Ohio,H5N2
11/24/2014,Ohio,H10N7
8/26/2014,Ohio,-N/A-
8/12/2014,Maryland,H10N3
10/18/2014,Illinois,H11N9
1/11/2014,Maryland,H1N1
1/11/2014,Maryland,H6N8
10/28/2014,Ohio,H10N8
8/12/2014,Maryland,H10N3
8/14/2014,Maryland,-N/A-
9/4/2014,Ohio,H3N8
8/5/2014,Maryland,Mixed
7/11/2014,Ohio,-N/A-
7/16/2014,Ohio,-N/A-
9/4/2014,Ohio,-N/A-
8/14/2014,Maryland,-N/A-
2/26/2014,Ohio,H11N2
8/22/2014,Ohio,Mixed
8/22/2014,Ohio,-N/A-
7/2/2014,Maryland,H5N2
2/26/2014,Ohio,-N/A-
9/15/2014,Maryland,H3N9
8/22/2014,Ohio,-N/A-
7/11/2014,Ohio,-N/A-
8/12/2014,Maryland,HxNx
7/22/2014,Ohio,-N/A-
7/15/2014,Ohio,-N/A-
7/23/2014,Maryland,-N/A-
11/24/2014,Maryland,H10N6
11/24/2014,Maryland,H10N6
12/6/2014,Missouri,H4N6
1/13/2014,Mississippi,Mixed
11/19/2014,Missouri,H10N2
12/6/2014,Missouri,H10N7
1/12/2014,Mississippi,Mixed
1/12/2014,Mississippi,H7N2
1/12/2014,Mississippi,H7N3
11/19/2014,Missouri,Mixed
11/19/2014,Missouri,H7N3
12/12/2014,Arkansas,H11N9
11/24/2014,Maryland,HxNx
5/15/2012,NewJersey,H12N3
5/22/2013,NewJersey,H10N2
5/21/2012,NewJersey,H12N3
5/21/2013,NewJersey,H10N7
5/22/2013,NewJersey,H11N2
5/21/2013,NewJersey,H10N7
5/23/2013,NewJersey,H10N7
5/23/2013,NewJersey,H10N8
5/21/2013,NewJersey,H10N1
5/21/2012,NewJersey,H12N3
5/23/2013,NewJersey,H10N7
5/21/2013,NewJersey,H11N2
5/23/2013,NewJersey,H10N7
5/21/2013,NewJersey,H10N2
5/21/2012,NewJersey,H6N4
5/23/2013,NewJersey,H10N7
5/21/2012,NewJersey,H12N3
5/23/2013,NewJersey,H10N2
5/23/2013,NewJersey,H10N2
5/19/2012,NewJersey,H16N6
5/23/2013,NewJersey,H10N8
5/22/2013,NewJersey,H11N2
5/19/2012,NewJersey,H13N6
5/23/2013,NewJersey,H10N9
5/21/2013,NewJersey,H1N8
5/22/2013,NewJersey,H10N8
5/23/2013,NewJersey,H10N7
5/23/2013,NewJersey,H10N7
5/20/2013,NewJersey,H11N2
5/23/2013,NewJersey,H10NY
5/21/2012,NewJersey,H6N4
5/22/2013,NewJersey,H10N8
5/23/2013,NewJersey,H6N8
5/23/2013,NewJersey,H10N8
5/21/2013,NewJersey,H10N7
5/22/2013,NewJersey,H10NY
5/20/2013,NewJersey,H11N2
5/21/2013,NewJersey,H10N8
5/21/2013,NewJersey,H10N2
5/23/2013,NewJersey,H10N7
5/21/2013,NewJersey,H10N7
5/21/2012,NewJersey,H6N4
5/23/2013,NewJersey,H10N7
5/23/2013,NewJersey,H10N7
5/23/2013,NewJersey,H10N1
5/23/2013,NewJersey,H11N7
5/22/2013,NewJersey,H10N8
5/21/2013,NewJersey,H11N2
5/23/2013,NewJersey,H10N7
5/21/2013,NewJersey,H10N7
5/23/2013,NewJersey,H11N2
5/23/2013,NewJersey,H11N7
5/21/2012,NewJersey,H6N1
5/23/2013,NewJersey,H10N7
5/21/2012,NewJersey,H6N4
5/22/2013,NewJersey,H10N7
5/23/2013,NewJersey,H10N2
5/21/2012,NewJersey,H12N3
5/22/2013,NewJersey,H10NY
5/21/2012,NewJersey,H1N8
5/23/2013,NewJersey,H6N8
5/22/2013,NewJersey,H10N7
5/22/2013,NewJersey,H10N8
5/21/2013,NewJersey,H10N7
5/21/2012,NewJersey,H12N3
5/23/2013,NewJersey,H10N1
5/23/2013,NewJersey,H10N2
5/21/2012,NewJersey,H12N3
5/22/2013,NewJersey,H10N7
5/23/2013,NewJersey,H10N8
5/21/2013,NewJersey,H10N7
5/23/2013,NewJersey,H11N2
5/23/2013,NewJersey,H11N7
5/20/2013,NewJersey,H10N9
5/22/2013,NewJersey,H10N7
5/23/2013,NewJersey,H11N2
5/23/2013,NewJersey,H10N2
5/22/2013,NewJersey,H10N7
5/19/2012,NewJersey,Mixed
5/18/2012,NewJersey,H1N8
5/21/2013,NewJersey,H11N2
5/23/2013,NewJersey,H10N1
5/22/2013,NewJersey,H11N7
5/21/2013,NewJersey,H10N7
5/23/2013,NewJersey,H10N8
5/23/2013,NewJersey,H11N2
5/23/2013,NewJersey,H10N2
5/23/2013,NewJersey,H10N7
5/23/2013,NewJersey,H10N8
5/21/2015,NewJersey,-N/A-
5/21/2015,NewJersey,H7N3
5/21/2015,NewJersey,H1N1
5/20/2014,NewJersey,H12N4
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H1N1
5/19/2015,NewJersey,H1N1
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/18/2015,NewJersey,Mixed
5/18/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H1N1
5/20/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N1
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/18/2015,NewJersey,Mixed
5/19/2015,NewJersey,H1N1
5/20/2015,NewJersey,H7N3
5/21/2015,NewJersey,H7N3
5/20/2015,NewJersey,H6N8
5/21/2014,NewJersey,H12N4
5/21/2014,NewJersey,H12N4
5/19/2015,NewJersey,H1N2
5/19/2015,NewJersey,H7N3
5/18/2015,NewJersey,H1N1
5/19/2015,NewJersey,Mixed
5/19/2015,NewJersey,H1N2
5/19/2015,NewJersey,H7N3
5/20/2015,NewJersey,-N/A-
5/19/2015,NewJersey,H1N3
5/19/2015,NewJersey,H7N3
5/21/2014,NewJersey,H11N2
5/21/2014,NewJersey,H12N4
5/21/2014,NewJersey,H12N4
5/21/2014,NewJersey,H3N6
5/20/2014,NewJersey,H6N8
5/21/2014,NewJersey,H12N4
5/21/2014,NewJersey,H12N4
5/21/2014,NewJersey,H12N4
5/21/2014,NewJersey,H12N4
5/20/2014,NewJersey,H6N4
5/21/2014,NewJersey,H12N4
5/21/2014,NewJersey,H12N4
5/19/2014,NewJersey,H12N4
5/20/2015,NewJersey,H16N3
5/19/2014,NewJersey,H6N2
5/19/2014,NewJersey,H13N6
5/19/2014,NewJersey,H13N6
5/21/2014,NewJersey,H11N2
5/21/2014,NewJersey,H12N4
5/19/2015,NewJersey,Mixed
5/20/2014,NewJersey,H12N4
5/19/2014,NewJersey,H13N6
5/20/2014,NewJersey,H12N4
5/20/2014,NewJersey,H12N4
5/21/2014,NewJersey,H6N2
5/21/2014,NewJersey,H11N2
5/20/2014,NewJersey,H12N4
5/21/2014,NewJersey,H12N4
5/21/2014,NewJersey,H12N4
5/21/2014,NewJersey,H12N4
5/20/2014,NewJersey,H12N4
5/20/2014,NewJersey,H12N4
5/21/2014,NewJersey,H11N2
5/21/2014,NewJersey,H16N6
5/20/2014,NewJersey,H12N4
5/19/2014,NewJersey,H12N4
5/20/2014,NewJersey,H6N2
5/21/2014,NewJersey,H12N4
5/19/2015,NewJersey,Mixed
5/20/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,Mixed
5/18/2015,NewJersey,H7N3
5/19/2015,NewJersey,H11N2
5/19/2015,NewJersey,Mixed
5/19/2015,NewJersey,H7N1
5/19/2015,NewJersey,H7N3
5/21/2014,NewJersey,H12N4
5/18/2015,NewJersey,Mixed
5/18/2015,NewJersey,H1N1
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,Mixed
5/20/2014,NewJersey,H6N4
5/21/2014,NewJersey,H12N4
5/20/2014,NewJersey,H13N6
5/21/2014,NewJersey,H6N2
5/20/2014,NewJersey,H6N4
5/20/2014,NewJersey,H13N6
5/20/2014,NewJersey,H13N6
5/20/2014,NewJersey,H13N6
5/20/2014,NewJersey,H13N6
5/20/2014,NewJersey,-N/A-
5/19/2014,NewJersey,H13N6
5/20/2014,NewJersey,H13N6
5/20/2014,NewJersey,H13N6
5/19/2014,NewJersey,H13N6
5/20/2014,NewJersey,H13N6
5/20/2014,NewJersey,H6N4
5/20/2014,NewJersey,H6N8
5/20/2014,NewJersey,H13N6
5/20/2014,NewJersey,H13N6
5/20/2014,NewJersey,H6N2
5/20/2014,NewJersey,H6N4
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/19/2015,NewJersey,H7N3
5/20/2015,NewJersey,H16N3
8/7/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
9/8/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
6/27/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
8/9/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
9/8/2012,Alaska,-N/A-
9/10/2012,Massachusetts,-N/A-
9/10/2012,Massachusetts,-N/A-
6/27/2012,Alaska,-N/A-
9/6/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
7/6/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
8/9/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
6/29/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
8/21/2012,Alaska,-N/A-
9/6/2012,Alaska,-N/A-
8/21/2012,Alaska,-N/A-
9/6/2012,Alaska,-N/A-
8/21/2012,Alaska,-N/A-
6/27/2012,Alaska,-N/A-
7/7/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
9/6/2012,Alaska,-N/A-
6/27/2012,Alaska,-N/A-
6/29/2012,Alaska,-N/A-
8/21/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
7/6/2012,Alaska,-N/A-
6/29/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
7/6/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
6/2/2012,Alaska,-N/A-
9/8/2012,Alaska,-N/A-
7/7/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
8/21/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
7/6/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
6/27/2012,Alaska,-N/A-
6/1/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
7/6/2012,Alaska,-N/A-
6/22/2012,Alaska,-N/A-
9/8/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
7/6/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
9/8/2012,Alaska,-N/A-
6/15/2013,Alaska,-N/A-
9/8/2012,Alaska,-N/A-
9/6/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
1/10/2013,Massachusetts,-N/A-
11/16/2012,Massachusetts,-N/A-
11/19/2012,Massachusetts,-N/A-
11/19/2012,Massachusetts,-N/A-
11/26/2012,Massachusetts,-N/A-
11/9/2012,Massachusetts,-N/A-
12/11/2012,Massachusetts,-N/A-
2/15/2013,Massachusetts,-N/A-
12/11/2012,Massachusetts,-N/A-
11/26/2012,Massachusetts,-N/A-
12/3/2012,Massachusetts,-N/A-
11/19/2012,Massachusetts,-N/A-
11/16/2012,Massachusetts,-N/A-
11/9/2012,Massachusetts,-N/A-
1/24/2013,Massachusetts,-N/A-
12/11/2012,Massachusetts,-N/A-
11/19/2012,Massachusetts,-N/A-
12/4/2012,Massachusetts,-N/A-
1/10/2013,Massachusetts,-N/A-
1/24/2013,Massachusetts,-N/A-
11/26/2012,Massachusetts,-N/A-
11/26/2012,Massachusetts,-N/A-
11/9/2012,Massachusetts,-N/A-
12/13/2012,Massachusetts,-N/A-
11/26/2012,Massachusetts,-N/A-
1/4/2013,Massachusetts,-N/A-
11/26/2012,Massachusetts,-N/A-
11/19/2012,Massachusetts,-N/A-
11/16/2012,Massachusetts,-N/A-
11/19/2012,Massachusetts,-N/A-
2/26/2013,Massachusetts,-N/A-
11/19/2012,Massachusetts,-N/A-
12/3/2012,Massachusetts,-N/A-
12/20/2012,Massachusetts,-N/A-
9/10/2012,Massachusetts,-N/A-
9/10/2012,Massachusetts,-N/A-
9/10/2012,Massachusetts,-N/A-
9/10/2012,Massachusetts,-N/A-
9/10/2012,Massachusetts,-N/A-
9/10/2012,Massachusetts,-N/A-
9/10/2012,Massachusetts,-N/A-
1/17/2013,Massachusetts,-N/A-
2/26/2013,Massachusetts,-N/A-
2/21/2013,Massachusetts,-N/A-
11/26/2012,Massachusetts,-N/A-
11/2/2012,Massachusetts,-N/A-
11/26/2012,Massachusetts,-N/A-
11/2/2012,Massachusetts,-N/A-
7/7/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
9/6/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
6/2/2012,Alaska,-N/A-
6/23/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
9/6/2012,Alaska,-N/A-
6/2/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
7/7/2012,Alaska,-N/A-
8/7/2012,Alaska,-N/A-
11/3/2012,California,-N/A-
10/27/2012,California,-N/A-
10/27/2012,California,-N/A-
11/3/2012,California,-N/A-
10/27/2012,California,H11N9
10/31/2012,California,-N/A-
11/10/2012,California,-N/A-
12/15/2012,California,-N/A-
10/27/2012,California,-N/A-
10/24/2012,California,H6N2
12/1/2012,California,-N/A-
12/1/2012,California,-N/A-
10/21/2012,California,-N/A-
11/10/2012,California,-N/A-
10/21/2012,California,-N/A-
11/10/2012,California,-N/A-
10/24/2012,California,-N/A-
6/7/2012,California,-N/A-
8/1/2013,California,-N/A-
8/1/2013,California,-N/A-
8/3/2012,California,H2N3
7/31/2012,California,H2N3
8/10/2012,California,-N/A-
7/31/2013,California,-N/A-
7/20/2012,California,-N/A-
7/13/2012,California,H2N3
8/17/2012,California,H4N6
11/10/2012,California,-N/A-
7/16/2012,California,H2N3
8/24/2012,California,H4N6
7/22/2013,California,H4N6
7/20/2012,California,H3N8
7/24/2012,California,H10N7
7/30/2013,California,H4N6
8/20/2012,California,H2N3
8/1/2013,California,H4N6
7/22/2013,California,H5N5
7/24/2013,California,H5N5
7/22/2013,California,H4N6
8/1/2012,California,H4N6
7/18/2013,California,H4N6
7/23/2013,California,H5N6
7/25/2012,California,H2N3
7/31/2013,California,-N/A-
8/24/2012,California,-N/A-
8/1/2012,California,-N/A-
8/17/2012,California,-N/A-
8/8/2012,California,H2N7
10/31/2012,California,-N/A-
7/13/2012,California,H3N8
8/6/2012,California,-N/A-
8/10/2013,California,-N/A-
7/16/2012,California,H2N3
7/23/2012,California,H3N8
7/30/2013,California,H5N5
8/6/2012,California,H2N3
7/31/2013,California,-N/A-
8/24/2012,California,H4N6
8/17/2012,California,H4N6
8/24/2012,California,H2N3
8/1/2012,California,H3
7/25/2013,California,-N/A-
7/16/2012,California,-N/A-
7/11/2012,California,H3N8
7/16/2012,California,H3N8
7/31/2013,California,-N/A-
8/22/2012,California,-N/A-
8/1/2013,California,-N/A-
7/13/2012,California,H2N7
8/10/2012,California,-N/A-
7/31/2012,California,H3N8
10/21/2012,California,-N/A-
8/10/2013,California,-N/A-
7/24/2013,California,-N/A-
7/11/2012,California,H2N7
7/27/2012,California,H2N3
8/10/2012,California,H3N8
7/23/2013,California,-N/A-
7/22/2013,California,-N/A-
7/31/2013,California,-N/A-
7/16/2012,California,H2N3
7/23/2013,California,-N/A-
7/13/2012,California,-N/A-
10/21/2012,California,-N/A-
7/16/2012,California,H2N3
7/22/2013,California,H4N6
8/3/2012,California,H2N3
7/31/2013,California,-N/A-
8/1/2012,California,-N/A-
7/13/2012,California,H2N3
7/18/2012,California,H2N7
7/23/2013,California,"Mixed,mixed(Mixed"
8/17/2012,California,H4N6
8/6/2012,California,H2N3
8/6/2012,California,-N/A-
7/30/2013,California,-N/A-
8/3/2012,California,H2N3
7/25/2013,California,-N/A-
7/17/2012,California,-N/A-
7/20/2012,California,H2N3
7/23/2013,California,H5N5
7/25/2013,California,-N/A-
8/17/2012,California,-N/A-
7/23/2013,California,H5N5
7/24/2012,California,H10N7
8/9/2013,California,-N/A-
7/24/2013,California,-N/A-
7/24/2012,California,H10N7
7/30/2013,California,H4N6
8/8/2012,California,-N/A-
8/10/2013,California,-N/A-
10/31/2012,California,-N/A-
8/10/2012,California,-N/A-
7/20/2012,California,-N/A-
7/31/2013,California,-N/A-
7/30/2013,California,-N/A-
8/1/2013,California,H4N5
7/23/2013,California,-N/A-
7/23/2013,California,-N/A-
7/25/2013,California,-N/A-
7/23/2012,California,-N/A-
7/13/2012,California,H2N3
7/20/2012,California,-N/A-
7/30/2013,California,H4N6
7/18/2012,California,-N/A-
7/23/2012,California,H3N8
10/31/2012,California,H7N3
8/22/2012,California,-N/A-
7/30/2013,California,"H5N5,H5N6"
7/25/2013,California,-N/A-
8/8/2012,California,-N/A-
10/31/2012,California,H1N1
7/9/2012,California,H3N8
